conflict_id,dyad_id,location,gwno_loc,year,side_a,side_b,start_date,side_a_2nd,side_b_2nd,type_of_conflict,incompatibility,territory_name,intensity_level,version,bilateral_negotiations,mediated_negotiations,peace_effort,agreement,bilateral_negotiations_dummy,mediated_negotiations_dummy,peace_effort_dummy,agreement_dummy,best_fatality_estimate,duration,pko,pko_name,pko_troops,pko_total,v2x_polyarchy,v2stfisccap,v2csprtcpt,territorial,international_war,active,low,none
408,861,Congo,484,1995,Government of Congo,Ninjas,03.11.1993,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.43,1.29,2.03,0,0,0,0,1
408,861,Congo,484,1996,Government of Congo,Ninjas,03.11.1993,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.43,1.29,2.03,0,0,0,0,1
408,861,Congo,484,1998,Government of Congo,Ninjas,03.11.1993,"Government of Angola, Government of Chad",,4,2,,1,20.1,0,0,0,0,0,0,0,0,101,5,0,,0,0,0.17,1.29,0.26,0,1,1,0,0
408,861,Congo,484,1999,Government of Congo,Ninjas,03.11.1993,,,3,2,,0,20.1,1,2,3,2,1,1,1,1,0,6,0,,0,0,0.17,1.29,0.26,0,0,0,0,1
408,861,Congo,484,2000,Government of Congo,Ninjas,03.11.1993,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,7,0,,0,0,0.16,1.29,0.26,0,0,0,0,1
408,862,Congo,484,1994,Government of Congo,Cobras,29.01.1994,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,2,0,0,,0,0,0.43,1.29,2.07,0,0,0,1,0
408,862,Congo,484,1995,Government of Congo,Cobras,29.01.1994,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,2,1,0,,0,0,0.43,1.29,2.03,0,0,0,1,0
408,862,Congo,484,1996,Government of Congo,Cobras,29.01.1994,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.43,1.29,2.03,0,0,0,0,1
408,862,Congo,484,1997,Government of Congo,Cobras,29.01.1994,,"Government of Angola, Government of Chad",4,2,,2,20.1,1,7,8,7,1,1,1,1,10000,3,0,,0,0,0.38,1.29,0.54,0,1,1,0,0
408,862,Congo,484,1998,Government of Congo,Cobras,29.01.1994,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.17,1.29,0.26,0,0,0,0,1
408,862,Congo,484,1999,Government of Congo,Cobras,29.01.1994,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,5,0,,0,0,0.17,1.29,0.26,0,0,0,0,1
408,863,Congo,484,1997,Government of Congo,Cocoyes,18.10.1997,"Government of Angola, Government of Chad",,4,2,,1,20.1,0,0,0,0,0,0,0,0,33,0,0,,0,0,0.38,1.29,0.54,0,1,1,0,0
408,863,Congo,484,1998,Government of Congo,Cocoyes,18.10.1997,"Government of Angola, Government of Chad",,4,2,,1,20.1,0,0,0,0,0,0,0,0,155,1,0,,0,0,0.17,1.29,0.26,0,1,1,0,0
408,863,Congo,484,1999,Government of Congo,Cocoyes,18.10.1997,"Government of Angola, Government of Chad",,4,2,,1,20.1,1,2,3,2,1,1,1,1,117,2,0,,0,0,0.17,1.29,0.26,0,1,1,0,0
408,863,Congo,484,2000,Government of Congo,Cocoyes,18.10.1997,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.16,1.29,0.26,0,0,0,0,1
408,863,Congo,484,2001,Government of Congo,Cocoyes,18.10.1997,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.16,1.29,0.26,0,0,0,0,1
408,864,Congo,484,1998,Government of Congo,Ntsiloulous,28.08.1998,"Government of Angola, Government of Chad",,4,2,,2,20.1,0,0,0,0,0,0,0,0,3016,0,0,,0,0,0.17,1.29,0.26,0,1,1,0,0
408,864,Congo,484,1999,Government of Congo,Ntsiloulous,28.08.1998,"Government of Angola, Government of Chad",,4,2,,1,20.1,1,2,3,2,1,1,1,1,509,1,0,,0,0,0.17,1.29,0.26,0,1,1,0,0
408,864,Congo,484,2000,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.16,1.29,0.26,0,0,0,0,1
408,864,Congo,484,2001,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,3,3,0,,0,0,0.16,1.29,0.26,0,0,0,1,0
408,864,Congo,484,2002,Government of Congo,Ntsiloulous,28.08.1998,Government of Angola,,4,2,,1,20.1,0,2,2,1,0,1,1,1,167,4,0,,0,0,0.18,1.29,0.30,0,1,1,0,0
408,864,Congo,484,2003,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,22,5,0,,0,0,0.26,1.29,0.30,0,0,0,1,0
408,864,Congo,484,2004,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,6,0,,0,0,0.26,1.29,0.30,0,0,0,0,1
408,864,Congo,484,2005,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,11,7,0,,0,0,0.26,1.29,0.30,0,0,0,1,0
408,864,Congo,484,2006,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,8,0,,0,0,0.26,1.29,0.30,0,0,0,0,1
408,864,Congo,484,2007,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,2,9,0,,0,0,0.26,1.29,0.30,0,0,0,1,0
408,864,Congo,484,2008,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,10,0,,0,0,0.26,1.29,0.30,0,0,0,0,1
408,864,Congo,484,2009,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,11,0,,0,0,0.27,1.29,0.30,0,0,0,0,1
408,864,Congo,484,2016,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,1,20.1,1,0,1,0,1,0,1,0,51,18,0,,0,0,0.24,1.29,0.60,0,0,1,0,0
408,864,Congo,484,2017,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,1,0,1,1,1,0,1,1,20,19,0,,0,0,0.25,1.29,0.60,0,0,0,1,0
408,864,Congo,484,2018,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,20,0,,0,0,0.26,1.29,0.61,0,0,0,0,1
408,864,Congo,484,2019,Government of Congo,Ntsiloulous,28.08.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,21,0,,0,0,0.25,0.14,0.86,0,0,0,0,1
379,810,Djibouti,522,1991,Government of Djibouti,FRUD,12.11.1991,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,59,0,0,,0,0,0.19,-0.51,-1.79,0,0,1,0,0
379,810,Djibouti,522,1992,Government of Djibouti,FRUD,12.11.1991,,,3,2,,1,20.1,0,2,2,0,0,1,1,0,129,1,0,,0,0,0.21,-0.51,-0.55,0,0,1,0,0
379,810,Djibouti,522,1993,Government of Djibouti,FRUD,12.11.1991,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,33,2,0,,0,0,0.26,-0.51,-0.55,0,0,1,0,0
379,810,Djibouti,522,1994,Government of Djibouti,FRUD,12.11.1991,,,3,2,,1,20.1,1,0,1,1,1,0,1,1,39,3,0,,0,0,0.26,-0.51,-0.55,0,0,1,0,0
379,810,Djibouti,522,1995,Government of Djibouti,FRUD,12.11.1991,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.26,-0.51,-0.55,0,0,0,1,0
379,810,Djibouti,522,1996,Government of Djibouti,FRUD,12.11.1991,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,5,0,,0,0,0.26,-0.51,-0.55,0,0,0,0,1
379,810,Djibouti,522,1997,Government of Djibouti,FRUD,12.11.1991,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,6,0,,0,0,0.26,-0.51,-0.55,0,0,0,0,1
379,811,Djibouti,522,1997,Government of Djibouti,FRUD-C,01.09.1997,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,11,0,0,,0,0,0.26,-0.51,-0.55,0,0,0,1,0
379,811,Djibouti,522,1998,Government of Djibouti,FRUD-C,01.09.1997,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,16,1,0,,0,0,0.27,-0.51,-0.55,0,0,0,1,0
379,811,Djibouti,522,1999,Government of Djibouti,FRUD-C,01.09.1997,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,25,2,0,,0,0,0.26,-0.51,-0.55,0,0,1,0,0
379,811,Djibouti,522,2000,Government of Djibouti,FRUD-C,01.09.1997,,,3,2,,0,20.1,1,0,1,1,1,0,1,1,0,3,0,,0,0,0.26,-0.51,-0.38,0,0,0,0,1
379,811,Djibouti,522,2001,Government of Djibouti,FRUD-C,01.09.1997,,,3,2,,0,20.1,1,0,1,1,1,0,1,1,0,4,0,,0,0,0.24,-0.51,-0.38,0,0,0,0,1
283,584,DR Congo (Zaire),490,1996,Government of DR Congo (Zaire),AFDL,18.10.1996,,Government of Rwanda,4,2,,2,20.1,0,0,0,0,0,0,0,0,1304,0,0,,0,0,0.18,0.33,0.56,0,1,1,0,0
283,584,DR Congo (Zaire),490,1997,Government of DR Congo (Zaire),AFDL,18.10.1996,,"Government of Angola, Government of Rwanda, Government of Uganda",4,2,,2,20.1,0,1,1,0,0,1,1,0,4457,1,0,,0,0,0.14,0.33,0.45,0,1,1,0,0
283,584,DR Congo (Zaire),490,1998,Government of DR Congo (Zaire),AFDL,18.10.1996,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.15,0.33,1.54,0,0,0,0,1
283,584,DR Congo (Zaire),490,1999,Government of DR Congo (Zaire),AFDL,18.10.1996,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,3,1,MONUC,0,79,0.15,0.33,1.54,0,0,0,0,1
283,585,DR Congo (Zaire),490,1998,Government of DR Congo (Zaire),MLC,01.11.1998,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)",Government of Uganda,4,2,,1,20.1,0,0,0,0,0,0,0,0,374,0,0,,0,0,0.15,0.33,1.54,0,1,1,0,0
283,585,DR Congo (Zaire),490,1999,Government of DR Congo (Zaire),MLC,01.11.1998,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)",Government of Uganda,4,2,,2,20.1,0,1,1,1,0,1,1,1,1807,1,1,MONUC,0,79,0.15,0.33,1.54,0,1,1,0,0
283,585,DR Congo (Zaire),490,2000,Government of DR Congo (Zaire),MLC,01.11.1998,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",Government of Uganda,4,2,,1,20.1,0,3,3,0,0,1,1,0,389,2,1,MONUC,24,270,0.15,0.78,1.18,0,1,1,0,0
283,585,DR Congo (Zaire),490,2001,Government of DR Congo (Zaire),MLC,01.11.1998,,,3,2,,0,20.1,0,5,5,2,0,1,1,1,8,3,1,MONUC,2924,3397,0.16,0.78,1.18,0,0,0,1,0
283,585,DR Congo (Zaire),490,2002,Government of DR Congo (Zaire),MLC,01.11.1998,,,3,2,,0,20.1,0,4,4,2,0,1,1,1,0,4,1,MONUC,3888,4420,0.16,0.78,1.18,0,0,0,0,1
283,585,DR Congo (Zaire),490,2003,Government of DR Congo (Zaire),MLC,01.11.1998,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,5,1,MONUC,9981,10649,0.19,-0.09,1.18,0,0,0,0,1
283,586,DR Congo (Zaire),490,1998,Government of DR Congo (Zaire),RCD,01.08.1998,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","Government of Rwanda, Government of Uganda",4,2,,2,20.1,0,2,2,0,0,1,1,0,2894,0,0,,0,0,0.15,0.33,1.54,0,1,1,0,0
283,586,DR Congo (Zaire),490,1999,Government of DR Congo (Zaire),RCD,01.08.1998,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","Government of Rwanda, Government of Uganda",4,2,,2,20.1,0,1,1,1,0,1,1,1,1146,1,1,MONUC,0,79,0.15,0.33,1.54,0,1,1,0,0
283,586,DR Congo (Zaire),490,2000,Government of DR Congo (Zaire),RCD,01.08.1998,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",Government of Rwanda,4,2,,1,20.1,0,5,5,1,0,1,1,1,905,2,1,MONUC,24,270,0.15,0.78,1.18,0,1,1,0,0
283,586,DR Congo (Zaire),490,2001,Government of DR Congo (Zaire),RCD,01.08.1998,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",Government of Rwanda,4,2,,1,20.1,0,5,5,2,0,1,1,1,454,3,1,MONUC,2924,3397,0.16,0.78,1.18,0,1,1,0,0
283,586,DR Congo (Zaire),490,2002,Government of DR Congo (Zaire),RCD,01.08.1998,,,3,2,,0,20.1,0,4,4,2,0,1,1,1,0,4,1,MONUC,3888,4420,0.16,0.78,1.18,0,0,0,0,1
283,586,DR Congo (Zaire),490,2003,Government of DR Congo (Zaire),RCD,01.08.1998,,,3,2,,0,20.1,0,4,4,2,0,1,1,1,0,5,1,MONUC,9981,10649,0.19,-0.09,1.18,0,0,0,0,1
283,588,DR Congo (Zaire),490,2006,Government of DR Congo (Zaire),CNDP,18.01.2006,,,3,2,,1,20.1,0,1,1,1,0,1,1,1,182,0,1,MONUC,16641,18536,0.26,-0.09,1.19,0,0,1,0,0
283,588,DR Congo (Zaire),490,2007,Government of DR Congo (Zaire),CNDP,18.01.2006,,,3,2,,1,20.1,0,2,2,1,0,1,1,1,516,1,1,MONUC,16661,18417,0.35,-0.03,1.00,0,0,1,0,0
283,588,DR Congo (Zaire),490,2008,Government of DR Congo (Zaire),CNDP,18.01.2006,,,3,2,,1,20.1,0,2,2,1,0,1,1,1,486,2,1,MONUC,16702,18515,0.39,-0.03,1.00,0,0,1,0,0
283,588,DR Congo (Zaire),490,2009,Government of DR Congo (Zaire),CNDP,18.01.2006,,,3,2,,0,20.1,0,2,2,2,0,1,1,1,0,3,1,MONUC,18646,20509,0.40,-0.03,1.01,0,0,0,0,1
283,588,DR Congo (Zaire),490,2010,Government of DR Congo (Zaire),CNDP,18.01.2006,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,4,1,MONUSCO,17745,19685,0.36,-0.03,0.98,0,0,0,0,1
429,894,DR Congo (Zaire),490,1998,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,8,0,0,,0,0,0.15,0.33,1.54,1,0,0,1,0
429,894,DR Congo (Zaire),490,1999,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,1,1,MONUC,0,79,0.15,0.33,1.54,1,0,0,0,1
429,894,DR Congo (Zaire),490,2000,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,2,1,MONUC,24,270,0.15,0.78,1.18,1,0,0,0,1
429,894,DR Congo (Zaire),490,2002,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,14,4,1,MONUC,3888,4420,0.16,0.78,1.18,1,0,0,1,0
429,894,DR Congo (Zaire),490,2003,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,5,1,MONUC,9981,10649,0.19,-0.09,1.18,1,0,0,0,1
429,894,DR Congo (Zaire),490,2004,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,6,1,MONUC,11903,12646,0.18,-0.09,1.18,1,0,0,0,1
429,894,DR Congo (Zaire),490,2007,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,1,20.1,0,0,0,0,0,0,0,0,116,9,1,MONUC,16661,18417,0.35,-0.03,1.00,1,0,1,0,0
429,894,DR Congo (Zaire),490,2008,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,1,20.1,0,0,0,0,0,0,0,0,250,10,1,MONUC,16702,18515,0.39,-0.03,1.00,1,0,1,0,0
429,894,DR Congo (Zaire),490,2009,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,11,1,MONUC,18646,20509,0.40,-0.03,1.01,1,0,0,0,1
429,894,DR Congo (Zaire),490,2010,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,12,1,MONUSCO,17745,19685,0.36,-0.03,0.98,1,0,0,0,1
429,894,DR Congo (Zaire),490,2017,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,1,20.1,0,0,0,0,0,0,0,0,86,19,1,MONUSCO,17016,18780,0.29,-0.03,1.15,1,0,1,0,0
429,894,DR Congo (Zaire),490,2018,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,20,1,MONUSCO,15635,17219,0.31,-0.03,1.14,1,0,0,0,1
429,894,DR Congo (Zaire),490,2019,Government of DR Congo (Zaire),BDK,02.07.1998,,,3,1,Kongo Kingdom,0,20.1,0,0,0,0,0,0,0,0,0,21,1,MONUSCO,,,0.33,-0.28,1.02,1,0,0,0,1
283,10509,DR Congo (Zaire),490,2012,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,0,20.1,1,0,1,1,1,0,1,1,15,0,1,MONUSCO,17129,19229,0.33,-0.03,0.98,0,0,0,1,0
283,10509,DR Congo (Zaire),490,2013,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,1,20.1,1,0,1,0,1,0,1,0,135,1,1,MONUSCO,19557,21485,0.31,-0.03,1.03,0,0,1,0,0
283,10509,DR Congo (Zaire),490,2014,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,29,2,1,MONUSCO,19567,21245,0.32,-0.03,1.03,0,0,1,0,0
283,10509,DR Congo (Zaire),490,2015,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,5,3,1,MONUSCO,19475,21067,0.35,-0.03,1.03,0,0,0,1,0
283,10509,DR Congo (Zaire),490,2016,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,0,20.1,1,0,1,1,1,0,1,1,21,4,1,MONUSCO,16981,18859,0.32,-0.03,1.17,0,0,0,1,0
283,10509,DR Congo (Zaire),490,2017,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,22,5,1,MONUSCO,17016,18780,0.29,-0.03,1.15,0,0,0,1,0
283,10509,DR Congo (Zaire),490,2018,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,1,6,1,MONUSCO,15635,17219,0.31,-0.03,1.14,0,0,0,1,0
283,10509,DR Congo (Zaire),490,2019,Government of DR Congo (Zaire),APCLS,06.10.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,1,7,1,MONUSCO,,,0.33,-0.28,1.02,0,0,0,1,0
283,11377,DR Congo (Zaire),490,2010,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,10,0,1,MONUSCO,17745,19685,0.36,-0.03,0.98,0,0,0,1,0
283,11377,DR Congo (Zaire),490,2011,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,41,1,1,MONUSCO,17169,19173,0.35,-0.03,0.98,0,0,1,0,0
283,11377,DR Congo (Zaire),490,2012,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,1,20.1,2,0,2,0,1,0,1,0,43,2,1,MONUSCO,17129,19229,0.33,-0.03,0.98,0,0,1,0,0
283,11377,DR Congo (Zaire),490,2013,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,11,3,1,MONUSCO,19557,21485,0.31,-0.03,1.03,0,0,0,1,0
283,11377,DR Congo (Zaire),490,2014,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,50,4,1,MONUSCO,19567,21245,0.32,-0.03,1.03,0,0,1,0,0
283,11377,DR Congo (Zaire),490,2015,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,11,5,1,MONUSCO,19475,21067,0.35,-0.03,1.03,0,0,0,1,0
283,11377,DR Congo (Zaire),490,2016,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,6,1,MONUSCO,16981,18859,0.32,-0.03,1.17,0,0,0,0,1
283,11377,DR Congo (Zaire),490,2017,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,242,7,1,MONUSCO,17016,18780,0.29,-0.03,1.15,0,0,1,0,0
283,11377,DR Congo (Zaire),490,2018,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,289,8,1,MONUSCO,15635,17219,0.31,-0.03,1.14,0,0,1,0,0
283,11377,DR Congo (Zaire),490,2019,Government of DR Congo (Zaire),CNPSC,08.11.2010,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,73,9,1,MONUSCO,,,0.33,-0.28,1.02,0,0,1,0,0
283,11982,DR Congo (Zaire),490,2012,Government of DR Congo (Zaire),M23,09.05.2012,,"Government of Rwanda, Government of Uganda",4,2,,1,20.1,0,2,2,0,0,1,1,0,660,0,1,MONUSCO,17129,19229,0.33,-0.03,0.98,0,1,1,0,0
283,11982,DR Congo (Zaire),490,2013,Government of DR Congo (Zaire),M23,09.05.2012,"Government of Malawi, Government of South Africa, Government of Tanzania",Government of Rwanda,4,2,,2,20.1,0,4,4,2,0,1,1,1,1152,1,1,MONUSCO,19557,21485,0.31,-0.03,1.03,0,1,1,0,0
283,11982,DR Congo (Zaire),490,2014,Government of DR Congo (Zaire),M23,09.05.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,1,MONUSCO,19567,21245,0.32,-0.03,1.03,0,0,0,0,1
283,11982,DR Congo (Zaire),490,2015,Government of DR Congo (Zaire),M23,09.05.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,3,1,MONUSCO,19475,21067,0.35,-0.03,1.03,0,0,0,0,1
283,11982,DR Congo (Zaire),490,2017,Government of DR Congo (Zaire),M23,09.05.2012,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,28,5,1,MONUSCO,17016,18780,0.29,-0.03,1.15,0,0,1,0,0
283,11982,DR Congo (Zaire),490,2018,Government of DR Congo (Zaire),M23,09.05.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,6,1,MONUSCO,15635,17219,0.31,-0.03,1.14,0,0,0,0,1
283,11982,DR Congo (Zaire),490,2019,Government of DR Congo (Zaire),M23,09.05.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,7,1,MONUSCO,,,0.33,-0.28,1.02,0,0,0,0,1
265,12009,DR Congo (Zaire),490,2011,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,0,20.1,0,0,0,0,0,0,0,0,4,0,1,MONUSCO,17169,19173,0.35,-0.03,0.98,1,0,0,1,0
265,12009,DR Congo (Zaire),490,2012,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,0,20.1,0,0,0,0,0,0,0,0,14,1,1,MONUSCO,17129,19229,0.33,-0.03,0.98,1,0,0,1,0
265,12009,DR Congo (Zaire),490,2013,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,1,20.1,0,1,1,0,0,1,1,0,94,2,1,MONUSCO,19557,21485,0.31,-0.03,1.03,1,0,1,0,0
265,12009,DR Congo (Zaire),490,2014,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,1,20.1,0,0,0,0,0,0,0,0,59,3,1,MONUSCO,19567,21245,0.32,-0.03,1.03,1,0,1,0,0
265,12009,DR Congo (Zaire),490,2015,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,0,20.1,0,0,0,0,0,0,0,0,11,4,1,MONUSCO,19475,21067,0.35,-0.03,1.03,1,0,0,1,0
265,12009,DR Congo (Zaire),490,2016,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,0,20.1,1,0,1,0,1,0,1,0,14,5,1,MONUSCO,16981,18859,0.32,-0.03,1.17,1,0,0,1,0
265,12009,DR Congo (Zaire),490,2017,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,0,20.1,0,0,0,0,0,0,0,0,0,6,1,MONUSCO,17016,18780,0.29,-0.03,1.15,1,0,0,0,1
265,12009,DR Congo (Zaire),490,2018,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,0,20.1,0,0,0,0,0,0,0,0,0,7,1,MONUSCO,15635,17219,0.31,-0.03,1.14,1,0,0,0,1
265,12009,DR Congo (Zaire),490,2019,Government of DR Congo (Zaire),Kata Katanga,04.12.2011,,,3,1,Katanga,0,20.1,0,0,0,0,0,0,0,0,10,8,1,MONUSCO,,,0.33,-0.28,1.02,1,0,0,1,0
283,12463,DR Congo (Zaire),490,2013,Government of DR Congo (Zaire),Forces of Paul Joseph Mukungubila,30.12.2013,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,92,0,1,MONUSCO,19557,21485,0.31,-0.03,1.03,0,0,1,0,0
283,12463,DR Congo (Zaire),490,2014,Government of DR Congo (Zaire),Forces of Paul Joseph Mukungubila,30.12.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,1,1,MONUSCO,19567,21245,0.32,-0.03,1.03,0,0,0,0,1
283,12463,DR Congo (Zaire),490,2015,Government of DR Congo (Zaire),Forces of Paul Joseph Mukungubila,30.12.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,1,MONUSCO,19475,21067,0.35,-0.03,1.03,0,0,0,0,1
283,14929,DR Congo (Zaire),490,2016,Government of DR Congo (Zaire),Kamuina Nsapu,22.07.2016,,,3,2,,1,20.1,1,0,1,0,1,0,1,0,477,0,1,MONUSCO,16981,18859,0.32,-0.03,1.17,0,0,1,0,0
283,14929,DR Congo (Zaire),490,2017,Government of DR Congo (Zaire),Kamuina Nsapu,22.07.2016,,,3,2,,2,20.1,2,1,3,2,1,1,1,1,2966,1,1,MONUSCO,17016,18780,0.29,-0.03,1.15,0,0,1,0,0
283,14929,DR Congo (Zaire),490,2018,Government of DR Congo (Zaire),Kamuina Nsapu,22.07.2016,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,56,2,1,MONUSCO,15635,17219,0.31,-0.03,1.14,0,0,1,0,0
283,14929,DR Congo (Zaire),490,2019,Government of DR Congo (Zaire),Kamuina Nsapu,22.07.2016,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,6,3,1,MONUSCO,,,0.33,-0.28,1.02,0,0,0,1,0
